Region,Territory,"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code,Source,Account_Name,Opportunity_ID,Account_Owner,Account_Type,Opportunity_Type,Delivery_Terms,Opportunity_Created_Date,Product_Family,Product_Name,Delivery_Quarter,Delivery_Year,TRF,Total_Amount,USD_Total_Amount,Target
0.4080906148867314,0.5821239345772864,0,0,0.33714285714285713,0.4359447004608295,0.06666666666666667,12385,0.24814814814814815,0.5209655172413793,0.2011070110701107,0.5536749725748316,735509,0.21428571428571427,0.21428571428571427,0.5148662041625371,2016,0,,,0
0.4080906148867314,0.5821239345772864,0,0,0.33714285714285713,0.4359447004608295,0.06666666666666667,12386,0.24814814814814815,0.5209655172413793,0.2011070110701107,0.5536749725748316,735509,0.21428571428571427,0.21428571428571427,0.5148662041625371,2016,0,,,0
0.4080906148867314,0.5821239345772864,0,0,0.33714285714285713,0.4359447004608295,0.06666666666666667,12387,0.24814814814814815,0.5209655172413793,0.2011070110701107,0.5536749725748316,735509,0.21428571428571427,0.21428571428571427,0.5148662041625371,2016,0,,,0
0.5736220472440945,0.44029850746268656,1,1,0.6569891381585626,0.4359447004608295,0.2,12382,0.22435897435897437,0.5209655172413793,0.5186306033667486,0.43945398502862176,735509,0.7096774193548387,0.75,0.5148662041625371,2016,0,198000.0,198000.0,0
0.5736220472440945,0.44029850746268656,1,1,0.6569891381585626,0.4359447004608295,0.4,12383,0.2956989247311828,0.5209655172413793,0.5186306033667486,0.43945398502862176,735509,0.4830954169797145,0.5831600831600832,0.5148662041625371,2016,0,213590.0,213590.0,0
0.5253218884120172,0.30446194225721784,1,0,0.21530359355638165,0.555541220487679,0.16666666666666666,12388,0.27393617021276595,0.28982843137254904,0.5186306033667486,0.5517738678973175,735512,0.7647058823529411,0.42857142857142855,0.640013966480447,2018,1,338512.5,397582.93,0
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.30392156862745096,0.2692307692307692,0.5148662041625371,2016,4,2863755.51,2863755.51,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.2894736842105263,0.1346153846153846,0.5148662041625371,2016,6,3913374.47,3913374.47,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.30392156862745096,0.16,0.5148662041625371,2016,11,7307514.06,7307514.06,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.2894736842105263,0.1346153846153846,0.5148662041625371,2016,10,7224691.32,7224691.32,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.30392156862745096,0.3333333333333333,0.5182119205298014,2016,2,1289309.84,1289309.84,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.2894736842105263,0.03225806451612903,0.5148662041625371,2016,21,14410505.18,14410505.18,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.30392156862745096,0.16,0.5148662041625371,2016,15,10597690.85,10597690.85,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12389,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.21428571428571427,0.21428571428571427,0.5148662041625371,2016,0,6722542.26,6722542.26,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12389,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.21428571428571427,0.21428571428571427,0.5148662041625371,2016,0,4388591.66,4388591.66,1
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.8620689655172413,12390,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735575,0.2894736842105263,0.1346153846153846,0.5182119205298014,2016,6,3992215.34,3992215.34,1
0.5253218884120172,0.0,1,0,0.21530359355638165,0.7784522003034902,0.0,12391,0.19230769230769232,0.5209655172413793,0.6560427807486631,0.7558528428093646,735577,0.7126436781609196,0.7469879518072289,0.5337135189533714,2016,0,9375.0,9375.0,0
0.5253218884120172,0.5821239345772864,0,0,0.6569891381585626,0.555541220487679,0.0,12392,0.0,0.5209655172413793,0.2011070110701107,0.5517738678973175,735580,0.5591766723842195,0.0625,0.5148662041625371,2016,20,,,0
0.5736220472440945,0.336734693877551,0,0,0.33714285714285713,0.555541220487679,0.0,12393,0.14285714285714285,0.05454545454545454,0.5186306033667486,0.7558528428093646,735607,0.4830954169797145,0.5831600831600832,0.5182119205298014,2016,0,,,0
0.5736220472440945,0.336734693877551,0,0,0.33714285714285713,0.555541220487679,0.0,12393,0.14285714285714285,0.05454545454545454,0.5186306033667486,0.7558528428093646,735607,0.4830954169797145,0.5831600831600832,0.5148662041625371,2016,0,,,0
0.5736220472440945,0.336734693877551,0,0,0.33714285714285713,0.555541220487679,0.0,12393,0.14285714285714285,0.05454545454545454,0.5186306033667486,0.7558528428093646,735607,0.4830954169797145,0.36551724137931035,0.5337135189533714,2016,1,,,0
0.5736220472440945,0.336734693877551,0,0,0.33714285714285713,0.555541220487679,0.0,12393,0.14285714285714285,0.05454545454545454,0.5186306033667486,0.7558528428093646,735607,0.4830954169797145,0.36551724137931035,0.640013966480447,2016,1,,,0
0.5736220472440945,0.336734693877551,0,0,0.33714285714285713,0.555541220487679,0.0,12393,0.14285714285714285,0.05454545454545454,0.5186306033667486,0.7558528428093646,735607,0.4830954169797145,0.36551724137931035,0.640013966480447,2016,1,,,0
0.5736220472440945,0.336734693877551,0,0,0.33714285714285713,0.555541220487679,0.0,12393,0.14285714285714285,0.05454545454545454,0.5186306033667486,0.7558528428093646,735607,0.4830954169797145,0.36551724137931035,0.5182119205298014,2016,1,,,0
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.0,12395,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735608,0.30392156862745096,0.16,0.5148662041625371,2016,27,18698803.2,18698803.2,0
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.0,12394,0.5588536335721597,0.5209655172413793,0.2011070110701107,0.5536749725748316,735608,0.30392156862745096,0.16,0.5148662041625371,2016,132,88436998.4,88436998.4,0
0.5253218884120172,0.6185840707964602,1,0,0.21530359355638165,0.5499573014517506,0.6108374384236454,12396,0.6384692849949648,0.7140880793175006,0.5186306033667486,0.5517738678973175,735618,0.4830954169797145,0.36551724137931035,0.5182119205298014,2016,1,473200.0,555773.4,0
0.6558761435608726,0.5821239345772864,1,1,1.0,0.4359447004608295,0.8823529411764706,12397,0.7446808510638298,0.5209655172413793,0.1891891891891892,0.43945398502862176,735631,0.4830954169797145,0.09090909090909091,0.5148662041625371,2016,40,,,1
0.6558761435608726,0.5821239345772864,1,0,0.21530359355638165,0.555541220487679,0.5,12398,0.8530405405405406,0.5209655172413793,0.5186306033667486,0.6631016042780749,735631,0.4830954169797145,0.18110236220472442,0.5148662041625371,2016,10,,,0
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.6290748898678414,0.8055555555555556,12399,0.6165818617180485,0.7140880793175006,0.5186306033667486,0.6631016042780749,735634,0.4830954169797145,0.36551724137931035,0.5182119205298014,2016,1,,,0
0.6558761435608726,0.819672131147541,0,0,0.33714285714285713,0.555541220487679,0.7391304347826086,12400,0.7818181818181819,0.5209655172413793,0.5186306033667486,0.6631016042780749,735634,0.4830954169797145,0.03773584905660377,0.5148662041625371,2017,2,,,0
0.5253218884120172,0.0,1,1,0.6569891381585626,0.555541220487679,0.0,12401,0.6384692849949648,0.5209655172413793,0.1891891891891892,0.43945398502862176,735639,0.5591766723842195,0.0625,0.5148662041625371,2016,20,,,0
0.4080906148867314,0.3232876712328767,1,1,0.5126903553299492,0.4359447004608295,0.0,12402,0.21428571428571427,0.28982843137254904,0.2011070110701107,0.5536749725748316,735650,0.2894736842105263,0.03225806451612903,0.5182119205298014,2016,103,0.0,0.0,0
0.4080906148867314,0.3232876712328767,1,1,0.5126903553299492,0.4359447004608295,0.0,12402,0.21428571428571427,0.28982843137254904,0.2011070110701107,0.5536749725748316,735650,0.30392156862745096,0.6136363636363636,0.5182119205298014,2016,0,0.0,0.0,0
0.5253218884120172,0.5299539170506913,0,0,0.6569891381585626,0.4359447004608295,0.0,12403,0.27393617021276595,0.28982843137254904,0.5186306033667486,0.5517738678973175,735659,0.7126436781609196,0.7469879518072289,0.5182119205298014,2016,0,257812.5,302800.78,0
0.5253218884120172,0.5299539170506913,0,0,0.6569891381585626,0.4359447004608295,0.0,12404,0.5595238095238095,0.5209655172413793,0.5186306033667486,0.5517738678973175,735673,0.4830954169797145,0.36551724137931035,0.5148662041625371,2016,1,289380.0,339876.81,0
0.5253218884120172,0.6185840707964602,1,1,0.6569891381585626,0.5499573014517506,0.5,12405,0.6384692849949648,0.5209655172413793,0.2011070110701107,0.5517738678973175,735680,0.4830954169797145,0.18110236220472442,0.640013966480447,2016,4,1442935.0,1694727.16,1
0.5253218884120172,0.6185840707964602,1,1,0.6569891381585626,0.5499573014517506,0.5,12405,0.6384692849949648,0.5209655172413793,0.2011070110701107,0.5517738678973175,735680,0.5591766723842195,0.2765957446808511,0.640013966480447,2016,4,1512553.75,1776494.38,1
0.5253218884120172,0.6185840707964602,1,1,0.6569891381585626,0.5499573014517506,0.5,12405,0.6384692849949648,0.5209655172413793,0.2011070110701107,0.5517738678973175,735680,0.5591766723842195,0.2765957446808511,0.640013966480447,2016,6,2512200.0,2950578.9,1
0.5253218884120172,0.6185840707964602,1,1,0.6569891381585626,0.5499573014517506,0.5,12405,0.6384692849949648,0.5209655172413793,0.2011070110701107,0.5517738678973175,735680,0.5591766723842195,0.2765957446808511,0.5148662041625371,2017,7,2776504.38,3261004.39,1
0.5253218884120172,0.0,1,1,0.6569891381585626,0.4359447004608295,0.0,12406,0.0,0.28982843137254904,0.2011070110701107,0.43945398502862176,735681,0.30392156862745096,0.16,0.5148662041625371,2017,96,,,0
0.5253218884120172,0.30446194225721784,1,1,0.6569891381585626,0.555541220487679,0.7027027027027027,12407,0.27393617021276595,0.7140880793175006,0.5186306033667486,0.5517738678973175,735681,0.4830954169797145,0.36551724137931035,0.5337135189533714,2016,1,508820.0,597609.09,0
0.5253218884120172,0.41935483870967744,1,1,0.6569891381585626,0.4359447004608295,0.768361581920904,12408,0.6384692849949648,0.7140880793175006,0.5186306033667486,0.5517738678973175,735683,0.697841726618705,0.5625,0.640013966480447,2016,1,538312.5,632248.03,1
0.5253218884120172,0.5821239345772864,1,0,0.21530359355638165,0.555541220487679,0.0,12409,0.6384692849949648,0.7140880793175006,0.2011070110701107,0.5517738678973175,735684,0.4830954169797145,0.09090909090909091,0.5148662041625371,2016,65,,,0
0.4080906148867314,0.5656996587030717,1,1,0.6569891381585626,0.4359447004608295,0.0,12410,0.5588536335721597,0.28982843137254904,0.2011070110701107,0.5536749725748316,735685,0.2894736842105263,0.03225806451612903,0.5182119205298014,2016,82,,,0
0.5253218884120172,0.3857677902621723,1,1,0.6569891381585626,0.555541220487679,0.7213114754098361,12411,0.46484375,0.28982843137254904,0.2011070110701107,0.5517738678973175,735688,0.4830954169797145,0.18110236220472442,0.5148662041625371,2016,5,2552550.0,2997969.98,1
0.4080906148867314,0.3232876712328767,0,0,0.6569891381585626,0.49230769230769234,0.0,12412,0.24814814814814815,0.28982843137254904,0.5186306033667486,0.5536749725748316,735689,0.2894736842105263,0.1346153846153846,0.5148662041625371,2016,7,,,0
0.5253218884120172,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.0,12413,0.5561224489795918,0.28982843137254904,0.7023914968999114,0.5517738678973175,735698,0.4830954169797145,0.03773584905660377,0.5148662041625371,2016,2,1014000.0,1190943.0,0
0.6558761435608726,0.819672131147541,0,0,0.6569891381585626,0.555541220487679,0.7391304347826086,12414,0.7818181818181819,0.5209655172413793,0.5186306033667486,0.6631016042780749,735704,0.7389162561576355,0.4782608695652174,0.640013966480447,2017,1,30380000.0,288002.4,1
0.5736220472440945,0.336734693877551,0,0,0.6569891381585626,0.555541220487679,0.0,12416,0.7446808510638298,0.5209655172413793,0.5186306033667486,0.7558528428093646,735704,0.4830954169797145,0.18110236220472442,0.5182119205298014,2016,3,,,0
0.6558761435608726,0.819672131147541,0,0,0.6569891381585626,0.555541220487679,0.7391304347826086,12428,0.7818181818181819,0.5209655172413793,0.2011070110701107,0.6631016042780749,735705,0.4830954169797145,0.09090909090909091,0.5337135189533714,2016,17,,,0
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.6290748898678414,0.8055555555555556,12427,0.6165818617180485,0.7140880793175006,0.5186306033667486,0.6631016042780749,735705,0.30392156862745096,0.6136363636363636,0.5148662041625371,2016,0,28253400.0,267842.23,0
0.6558761435608726,0.5821239345772864,0,0,0.33714285714285713,0.555541220487679,0.0,12426,0.8530405405405406,0.5209655172413793,0.2011070110701107,0.6631016042780749,735705,0.4830954169797145,0.03773584905660377,0.5148662041625371,2016,2,,,0
0.5736220472440945,0.3308270676691729,1,1,0.6569891381585626,0.555541220487679,0.0,12425,0.3728813559322034,0.28982843137254904,0.36585365853658536,0.43945398502862176,735705,0.5591766723842195,0.2765957446808511,0.5148662041625371,2017,3,1279950.0,1279950.0,0
0.5736220472440945,0.3308270676691729,1,0,0.21530359355638165,0.555541220487679,0.0,12423,0.6384692849949648,0.5209655172413793,0.2011070110701107,0.4936708860759494,735705,0.32142857142857145,0.4838709677419355,0.5148662041625371,2016,0,115637.5,115637.5,0
0.5736220472440945,0.3308270676691729,0,0,0.6569891381585626,0.555541220487679,0.0,12424,0.3728813559322034,0.28982843137254904,0.36585365853658536,0.43945398502862176,735705,0.2894736842105263,0.3333333333333333,0.5337135189533714,2017,2,930116.25,930116.25,0
0.5736220472440945,0.3308270676691729,1,1,0.6569891381585626,0.4359447004608295,0.0,12421,0.3728813559322034,0.28982843137254904,0.5186306033667486,0.43945398502862176,735705,0.3213213213213213,0.04,0.5337135189533714,2018,2,798000.0,798000.0,0
0.5736220472440945,0.3308270676691729,1,0,0.21530359355638165,0.6290748898678414,0.0,12420,0.0,0.28982843137254904,0.2011070110701107,0.43945398502862176,735705,0.4830954169797145,0.18110236220472442,0.640013966480447,2016,5,2919540.0,2919540.0,0
0.5736220472440945,0.3308270676691729,1,0,0.21530359355638165,0.6290748898678414,0.0,12420,0.0,0.28982843137254904,0.2011070110701107,0.43945398502862176,735705,0.0,0.0,0.640013966480447,2016,0,4250000.0,4250000.0,0
0.5736220472440945,0.3308270676691729,1,0,0.21530359355638165,0.3118279569892473,0.5,12419,0.3728813559322034,0.28982843137254904,0.2011070110701107,0.43945398502862176,735705,0.4830954169797145,0.36551724137931035,0.5182119205298014,2016,1,572000.0,572000.0,0
0.5253218884120172,0.23125,1,1,0.6569891381585626,0.555541220487679,0.0,12418,0.0,0.5209655172413793,0.2011070110701107,0.43945398502862176,735705,0.7391304347826086,0.0,0.5148662041625371,2016,120,,,0
0.4080906148867314,0.3232876712328767,1,0,0.21530359355638165,0.6290748898678414,0.0,12417,0.266304347826087,0.5209655172413793,0.2011070110701107,0.6631016042780749,735705,0.4830954169797145,0.18110236220472442,0.5182119205298014,2016,5,3447600.0,3447600.0,0
0.5736220472440945,0.3308270676691729,1,0,0.21530359355638165,0.3118279569892473,0.5,12422,0.3728813559322034,0.28982843137254904,0.2011070110701107,0.43945398502862176,735705,0.4830954169797145,0.36551724137931035,0.5337135189533714,2016,1,572000.0,572000.0,0
0.5736220472440945,0.6120042872454448,1,0,0.21530359355638165,0.5499573014517506,0.5138539042821159,12439,0.6178947368421053,0.7140880793175006,0.933579335793358,0.5517738678973175,735711,0.6697674418604651,0.0,0.5337135189533714,2016,2,1670760.0,1196280.87,0
0.5736220472440945,0.6120042872454448,0,0,0.33714285714285713,0.5499573014517506,0.5138539042821159,12438,0.6178947368421053,0.7140880793175006,0.933579335793358,0.5517738678973175,735711,0.6697674418604651,0.48484848484848486,0.5182119205298014,2016,1,,,0
0.5736220472440945,0.6120042872454448,1,1,0.6569891381585626,0.5499573014517506,0.5138539042821159,12440,0.6178947368421053,0.7140880793175006,0.933579335793358,0.5517738678973175,735711,0.6697674418604651,0.1875,0.640013966480447,2016,3,2506140.0,1794421.3,1
0.5736220472440945,0.6120042872454448,1,0,0.21530359355638165,0.555541220487679,0.9283154121863799,12436,0.6178947368421053,0.7140880793175006,0.7023914968999114,0.5517738678973175,735711,0.6697674418604651,0.1875,0.640013966480447,2016,3,2249100.0,1610378.09,0
0.5736220472440945,0.6120042872454448,1,0,0.21530359355638165,0.555541220487679,0.9283154121863799,12435,0.6178947368421053,0.7140880793175006,0.7023914968999114,0.5517738678973175,735711,0.6697674418604651,0.0,0.5337135189533714,2016,2,1374450.0,984119.94,0
0.5736220472440945,0.6120042872454448,1,0,0.21530359355638165,0.555541220487679,0.9283154121863799,12434,0.6178947368421053,0.7140880793175006,0.7023914968999114,0.5517738678973175,735711,0.6697674418604651,0.48484848484848486,0.5182119205298014,2016,1,696150.0,498450.36,0
0.5736220472440945,0.6120042872454448,1,1,0.6569891381585626,0.555541220487679,0.9283154121863799,12433,0.6178947368421053,0.7140880793175006,0.7023914968999114,0.5517738678973175,735711,0.6697674418604651,0.0,0.5148662041625371,2016,2,1717170.0,1229510.89,0
0.5736220472440945,0.6120042872454448,1,1,0.6569891381585626,0.5499573014517506,0.5138539042821159,12437,0.6178947368421053,0.7140880793175006,0.933579335793358,0.5517738678973175,735711,0.6697674418604651,0.48484848484848486,0.5148662041625371,2016,1,924630.0,662044.33,0
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.8701854493580599,12458,0.6165818617180485,0.5209655172413793,0.6560427807486631,0.5536749725748316,735716,0.4830954169797145,0.5831600831600832,0.5148662041625371,2016,0,832000.0,7887.36,1
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.8701854493580599,12458,0.6165818617180485,0.5209655172413793,0.6560427807486631,0.5536749725748316,735716,0.6395833333333333,0.6395833333333333,0.5148662041625371,2016,0,6200.0,58.78,1
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.8701854493580599,12458,0.6165818617180485,0.5209655172413793,0.6560427807486631,0.5536749725748316,735716,0.6160919540229886,0.6160919540229886,0.5148662041625371,2016,0,4400.0,41.71,1
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.8701854493580599,12458,0.6165818617180485,0.5209655172413793,0.6560427807486631,0.5536749725748316,735716,0.56875,0.56875,0.5148662041625371,2016,0,1600.0,15.17,1
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.8701854493580599,12458,0.6165818617180485,0.5209655172413793,0.6560427807486631,0.5536749725748316,735716,0.1322314049586777,0.1322314049586777,0.5148662041625371,2016,0,31200.0,295.78,1
0.6558761435608726,0.5821239345772864,1,1,0.6569891381585626,0.555541220487679,0.8701854493580599,12458,0.6165818617180485,0.5209655172413793,0.6560427807486631,0.5536749725748316,735716,0.21739130434782608,0.21739130434782608,0.5148662041625371,2016,0,300000.0,2844.0,1
0.4080906148867314,0.5656996587030717,0,0,0.33714285714285713,0.555541220487679,0.0,12457,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.03225806451612903,0.640013966480447,2016,13,,,0
0.4080906148867314,0.5656996587030717,0,0,0.33714285714285713,0.555541220487679,0.0,12456,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.03225806451612903,0.640013966480447,2016,11,,,0
0.4080906148867314,0.5656996587030717,0,0,0.33714285714285713,0.555541220487679,0.0,12455,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.03225806451612903,0.640013966480447,2016,13,,,0
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.0,12453,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.03225806451612903,0.640013966480447,2016,19,,,0
0.4080906148867314,0.5656996587030717,0,0,0.33714285714285713,0.555541220487679,0.0,12454,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.03225806451612903,0.640013966480447,2016,13,,,0
0.4080906148867314,0.5656996587030717,1,0,0.21530359355638165,0.555541220487679,0.0,12451,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.03225806451612903,0.640013966480447,2016,19,,,0
0.4080906148867314,0.5656996587030717,0,0,0.33714285714285713,0.555541220487679,0.0,12441,0.5848563968668408,0.28982843137254904,0.2011070110701107,0.5536749725748316,735716,0.2894736842105263,0.1346153846153846,0.5337135189533714,2016,8,,,0
